Year,State_Name,Constituency_No,Constituency_Name,v1,v2,v3
1984,Andhra_Pradesh,1,SRIKAKULAM,60.68,35.35,2.27
1984,Andhra_Pradesh,2,PARVATHIPURAM,54.49,43.11,1.28
1984,Andhra_Pradesh,3,BOBBILI,61.95,34.9,2.14
1984,Andhra_Pradesh,4,VISAKHAPATNAM,61.1,35.44,0.8
1984,Andhra_Pradesh,5,BHADRACHALAM,50.3,43.97,4.7
1984,Andhra_Pradesh,6,ANAKAPALLI,65.8,30.11,0.86
1984,Andhra_Pradesh,7,KAKINADA,60.38,37.62,0.77
1984,Andhra_Pradesh,8,RAJAHMUNDRY,62.04,36.99,0.31
1984,Andhra_Pradesh,9,AMALAPURAM,61.24,38.15,0.61
1984,Andhra_Pradesh,10,NARASAPUR,65.89,30.59,2.48
1984,Andhra_Pradesh,11,ELURU,59.21,40.4,0.21
1984,Andhra_Pradesh,12,MACHILIPATNAM,49.84,48.17,1.01
1984,Andhra_Pradesh,13,VIJAYAWADA,50.97,46.41,1.01
1984,Andhra_Pradesh,14,TENALI,50.25,48.21,0.53
1984,Andhra_Pradesh,15,GUNTUR,49.52,47.51,1.25
1984,Andhra_Pradesh,16,BAPATLA,52.14,45.96,0.38
1984,Andhra_Pradesh,17,NARASARAOPET,49.87,47.46,1.08
1984,Andhra_Pradesh,18,ONGOLE,50.89,47.68,0.77
1984,Andhra_Pradesh,19,NELLORE,54.09,44.31,1.04
1984,Andhra_Pradesh,21,CHITTOOR,54.54,44.5,0.57
1984,Andhra_Pradesh,22,RAJAMPET,60.37,36.64,0.76
1984,Andhra_Pradesh,23,CUDDAPAH,52.11,43.61,1.91
1984,Andhra_Pradesh,24,HINDUPUR,63.14,35.06,0.73
1984,Andhra_Pradesh,25,ANANTAPUR,59.14,37.88,1.03
1984,Andhra_Pradesh,26,KURNOOL,49.94,48.51,0.7
1984,Andhra_Pradesh,27,NANDYAL,54.14,45.02,0.47
1984,Andhra_Pradesh,28,NAGARKURNOOL,57.67,40.6,1.73
1984,Andhra_Pradesh,29,MAHABUBNAGAR,51.89,36.72,6.2
1984,Andhra_Pradesh,30,HYDERABAD,38.13,37.53,22.35
1984,Andhra_Pradesh,31,SECUNDERABAD,49.02,47.33,0.85
1984,Andhra_Pradesh,32,SIDDIPET,46.61,44.0,3.57
1984,Andhra_Pradesh,33,MEDAK,48.21,47.87,1.17
1984,Andhra_Pradesh,34,NIZAMABAD,48.64,48.17,1.52
1984,Andhra_Pradesh,35,ADILABAD,55.66,42.93,0.75
1984,Andhra_Pradesh,36,PEDDAPALLI,51.98,42.07,2.99
1984,Andhra_Pradesh,37,KARIMNAGAR,50.46,34.16,3.77
1984,Andhra_Pradesh,38,HANAMKONDA,52.4,41.63,3.5
1984,Andhra_Pradesh,39,WARANGAL,43.56,41.98,13.3
1984,Andhra_Pradesh,40,KHAMMAM,44.7,29.04,20.31
1984,Andhra_Pradesh,41,NALGONDA,59.21,38.37,1.02
1984,Andhra_Pradesh,42,MIRYALGUDA,46.93,40.01,8.91
1984,Dadra_&_Nagar_Haveli,1,DADRA & NAGAR HAVELI,54.33,40.31,3.65
1984,Himachal_Pradesh,1,SIMLA,79.66,15.58,4.76
1984,Himachal_Pradesh,2,MANDI,67.52,27.86,1.15
1984,Himachal_Pradesh,3,KANGRA,62.45,30.88,3.47
1984,Himachal_Pradesh,4,HAMIRPUR,62.98,30.49,2.72
1984,Puducherry,1,PONDICHERRY,58.86,36.07,2.29
1984,Arunachal_Pradesh,1,ARUNACHAL WEST,42.91,42.56,7.28
1984,Arunachal_Pradesh,2,ARUNACHAL EAST,43.87,23.76,13.12
1984,Odisha,1,MAYURBHANJ,58.25,35.21,3.58
1984,Odisha,2,BALASORE,56.55,40.22,1.87
1984,Odisha,3,BHADRAK,55.49,40.92,3.14
1984,Odisha,4,JAJPUR,54.1,41.34,3.29
1984,Odisha,5,KENDRAPARA,50.14,46.85,1.35
1984,Odisha,6,CUTTACK,55.46,38.88,2.25
1984,Odisha,7,JAGATSINGHPUR,48.19,48.01,2.22
1984,Odisha,8,PURI,52.56,29.59,8.2
1984,Odisha,9,BHUBANESWAR,60.07,37.36,2.57
1984,Odisha,10,ASKA,60.76,31.4,2.78
1984,Odisha,11,BERHAMPUR,67.86,26.11,3.05
1984,Odisha,12,KORAPUT,68.52,24.31,7.17
1984,Odisha,14,KALAHANDI,47.6,40.21,5.29
1984,Odisha,15,PHULBANI,64.87,29.23,3.23
1984,Odisha,16,BOLANGIR,52.63,42.65,2.8
1984,Odisha,17,SAMBALPUR,60.68,26.73,8.67
1984,Odisha,18,DEOGARH,55.77,31.54,7.22
1984,Odisha,19,DHENKANAL,72.74,22.67,3.84
1984,Odisha,20,SUNDARGARH,56.99,22.51,8.11
1984,Odisha,21,KEONJHAR,57.68,30.74,3.51
1984,Gujarat,1,KUTCH,43.7,33.56,14.74
1984,Gujarat,2,SURENDRANAGAR,52.85,42.82,1.78
1984,Gujarat,3,JAMNAGAR,52.0,45.23,1.06
1984,Gujarat,4,RAJKOT,55.26,41.14,0.71
1984,Gujarat,5,PORBANDAR,60.14,37.3,0.65
1984,Gujarat,6,JUNAGADH,52.7,43.77,1.71
1984,Gujarat,7,AMRELI,53.07,43.42,1.22
1984,Gujarat,8,BHAVNAGAR,37.64,34.51,18.03
1984,Gujarat,9,DHANDHUKA,51.62,45.61,2.12
1984,Gujarat,10,AHMEDABAD,51.02,43.73,1.24
1984,Gujarat,11,GANDHINAGAR,46.84,46.33,1.27
1984,Gujarat,12,MEHSANA,52.86,44.79,0.51
1984,Gujarat,13,PATAN,47.36,45.6,1.33
1984,Gujarat,14,BANASKANTHA,47.47,40.38,7.79
1984,Gujarat,15,SABARKANTHA,47.04,45.51,1.76
1984,Gujarat,16,KAPADVANJ,51.35,44.12,2.56
1984,Gujarat,17,DOHAD,67.47,21.92,3.68
1984,Gujarat,18,GODHRA,60.18,35.07,1.89
1984,Gujarat,19,KAIRA,65.74,32.55,0.9
1984,Gujarat,20,ANAND,51.35,35.96,11.61
1984,Gujarat,21,CHHOTA UDAIPUR,63.38,31.47,1.49
1984,Gujarat,22,BARODA,56.45,27.43,12.44
1984,Gujarat,23,BROACH,63.0,34.44,1.11
1984,Gujarat,24,SURAT,53.71,44.23,0.81
1984,Gujarat,25,MANDVI,61.13,34.24,2.65
1984,Gujarat,26,BULSAR,55.67,41.85,1.34
1984,West_Bengal,1,COOCH BEHAR,53.04,46.05,0.91
1984,West_Bengal,2,ALIPURDUARS,51.91,46.29,1.44
1984,West_Bengal,3,JALPAIGURI,50.49,44.63,1.48
1984,West_Bengal,4,DARJEELING,41.96,41.71,14.78
1984,West_Bengal,5,RAIGANJ,48.39,44.79,2.84
1984,West_Bengal,6,BALURGHAT,51.44,47.84,0.72
1984,West_Bengal,7,MALDA,51.92,43.98,1.8
1984,West_Bengal,8,JANGIPUR,48.4,45.89,2.74
1984,West_Bengal,9,MURSHIDABAD,47.05,46.12,2.9
1984,West_Bengal,10,BERHAMPORE,48.58,48.11,2.21
1984,West_Bengal,11,KRISHNAGAR,49.25,48.45,1.39
1984,West_Bengal,12,NABADWIP,49.97,48.99,0.7
1984,West_Bengal,13,BARASAT,49.46,47.64,1.43
1984,West_Bengal,14,BASIRHAT,51.9,45.48,0.93
1984,West_Bengal,15,JOYNAGAR,44.17,40.76,14.73
1984,West_Bengal,16,MATHURAPUR,47.79,47.4,4.57
1984,West_Bengal,17,DIAMOND HARBOUR,48.0,47.2,4.38
1984,West_Bengal,18,JADAVPUR,50.87,47.85,0.92
1984,West_Bengal,19,BARRACKPORE,53.52,44.64,0.95
1984,West_Bengal,21,CALCUTTA NORTH WEST,64.24,29.23,2.85
1984,West_Bengal,22,CALCUTTA NORTH EAST,57.11,39.32,1.1
1984,West_Bengal,23,CALCUTTA SOUTH,56.93,41.34,0.45
1984,West_Bengal,24,HOWRAH,56.28,42.4,0.34
1984,West_Bengal,25,ULUBERIA,50.48,48.47,0.7
1984,West_Bengal,26,SERAMPORE,51.5,46.9,0.45
1984,West_Bengal,27,HOOGHLY,50.49,48.76,0.41
1984,West_Bengal,28,ARAMBAGH,50.44,48.26,0.73
1984,West_Bengal,29,PANSKURA,53.63,45.65,0.35
1984,West_Bengal,30,TAMLUK,49.93,48.07,1.48
1984,West_Bengal,31,CONTAI,50.61,48.14,0.61
1984,West_Bengal,32,MIDNAPORE,53.15,43.64,0.95
1984,West_Bengal,33,JHARGRAM,50.48,37.4,8.19
1984,West_Bengal,34,PURULIA,47.99,45.47,3.08
1984,West_Bengal,35,BANKURA,48.62,44.23,3.12
1984,West_Bengal,36,VISHNUPUR,54.77,42.17,1.88
1984,West_Bengal,38,ASANSOL,55.18,40.87,1.22
1984,West_Bengal,39,BURDWAN,53.5,45.08,1.06
1984,West_Bengal,41,BOLPUR,55.09,44.53,0.38
1984,West_Bengal,42,BIRBHUM,50.32,47.88,1.62
1984,Manipur,1,INNER MANIPUR,24.33,20.89,18.59
1984,Manipur,2,OUTER MANIPUR,45.93,36.04,10.81
1984,Karnataka,1,BIDAR,53.36,35.67,3.32
1984,Karnataka,2,GULBARGA,58.75,34.95,1.47
1984,Karnataka,3,RAICHUR,54.08,39.46,3.64
1984,Karnataka,4,KOPPAL,51.89,39.28,2.05
1984,Karnataka,5,BELLARY,56.05,41.4,0.63
1984,Karnataka,6,DAVANGERE,54.09,41.82,1.38
1984,Karnataka,7,CHITRADURGA,52.3,41.66,2.89
1984,Karnataka,8,TUMKUR,51.0,45.15,1.86
1984,Karnataka,9,CHIKBALLAPUR,51.8,43.67,1.9
1984,Karnataka,10,KOLAR,51.92,42.22,0.96
1984,Karnataka,11,KANAKAPURA,47.78,46.68,2.71
1984,Karnataka,12,BANGALORE NORTH,51.13,42.97,0.89
1984,Karnataka,13,BANGALORE SOUTH,47.58,45.29,2.42
1984,Karnataka,14,MANDYA,58.55,36.47,1.33
1984,Karnataka,15,CHAMARAJANAGAR,53.75,35.74,3.47
1984,Karnataka,16,MYSORE,54.71,40.44,1.26
1984,Karnataka,17,MANGALORE,62.03,37.3,0.67
1984,Karnataka,18,UDUPI,62.37,31.48,3.07
1984,Karnataka,19,HASSAN,49.52,43.56,5.37
1984,Karnataka,20,CHIKMAGALUR,61.8,29.62,3.78
1984,Karnataka,21,SHIMOGA,57.86,33.93,5.48
1984,Karnataka,22,KANARA,50.25,39.82,4.97
1984,Karnataka,23,DHARWAD SOUTH,53.14,41.27,0.86
1984,Karnataka,24,DHARWAD NORTH,52.31,42.11,1.94
1984,Karnataka,25,BELGAUM,42.66,35.18,12.64
1984,Karnataka,26,CHIKKODI,47.78,47.01,1.59
1984,Karnataka,27,BAGALKOT,49.82,47.59,1.38
1984,Karnataka,28,BIJAPUR,48.62,48.05,1.21
1984,Jammu_&_Kashmir,1,BARAMULLA,69.69,27.93,2.38
1984,Jammu_&_Kashmir,2,SRINAGAR,81.08,17.88,0.45
1984,Jammu_&_Kashmir,3,ANANTNAG,58.51,38.6,1.14
1984,Jammu_&_Kashmir,4,LADAKH,55.59,42.17,2.24
1984,Jammu_&_Kashmir,5,UDHAMPUR,56.98,26.24,10.29
1984,Jammu_&_Kashmir,6,JAMMU,46.51,25.24,24.76
1984,Rajasthan,1,GANGANAGAR,63.72,26.4,4.54
1984,Rajasthan,2,BIKANER,51.33,28.22,11.04
1984,Rajasthan,3,CHURU,51.28,28.9,14.66
1984,Rajasthan,4,JHUNJHUNU,47.25,36.88,10.22
1984,Rajasthan,5,SIKAR,52.46,20.22,19.55
1984,Rajasthan,6,JAIPUR,55.81,39.12,0.79
1984,Rajasthan,7,DAUSA,53.94,37.59,2.46
1984,Rajasthan,8,ALWAR,48.35,17.99,17.1
1984,Rajasthan,9,BHARATPUR,41.76,24.08,16.47
1984,Rajasthan,10,BAYANA,48.2,24.09,11.43
1984,Rajasthan,11,SAWAI MADHOPUR,59.69,35.42,3.39
1984,Rajasthan,12,AJMER,50.32,37.12,4.6
1984,Rajasthan,13,TONK,56.38,31.38,7.68
1984,Rajasthan,14,KOTA,52.91,40.31,1.65
1984,Rajasthan,15,JHALAWAR,54.58,36.78,2.84
1984,Rajasthan,16,BANSWARA,50.53,19.82,19.5
1984,Rajasthan,17,SALUMBER,52.45,30.05,10.56
1984,Rajasthan,18,UDAIPUR,58.9,35.54,2.99
1984,Rajasthan,19,CHITTORGARH,53.06,35.18,6.67
1984,Rajasthan,20,BHILWARA,62.12,24.48,4.15
1984,Rajasthan,21,PALI,44.28,35.88,7.99
1984,Rajasthan,22,JALORE,66.46,27.88,3.41
1984,Rajasthan,23,BARMER,45.32,23.4,22.53
1984,Rajasthan,24,JODHPUR,61.16,27.91,3.28
1984,Rajasthan,25,NAGAUR,40.51,31.57,22.48
1984,Chandigarh,1,CHANDIGARH,66.02,23.56,5.6
1984,Andaman_&_Nicobar_Islands,1,ANDAMAN & NICOBAR ISLANDS,52.85,31.34,12.46
1984,"Goa,_Daman_&_Diu",1,PANAJI,42.97,23.73,14.23
1984,"Goa,_Daman_&_Diu",2,MORMUGAO,49.49,20.51,16.92
1984,Kerala,1,KASARAGOD,45.54,43.57,10.22
1984,Kerala,2,CANNANORE,51.66,47.18,0.53
1984,Kerala,3,BADAGARA,46.67,44.77,5.83
1984,Kerala,4,CALICUT,49.96,40.25,7.28
1984,Kerala,5,MANJERI,50.9,38.3,7.67
1984,Kerala,6,PONNANI,58.47,37.71,2.7
1984,Kerala,7,PALGHAT,51.62,44.76,1.99
1984,Kerala,8,OTTAPALAM,54.74,44.26,0.59
1984,Kerala,9,TRICHUR,51.92,42.01,4.35
1984,Kerala,10,MUKUNDAPURAM,51.44,43.59,3.58
1984,Kerala,11,ERNAKULAM,50.63,37.79,5.46
1984,Kerala,12,MUVATTUPUZHA,59.16,38.35,1.77
1984,Kerala,13,KOTTAYAM,47.49,46.44,4.68
1984,Kerala,14,IDUKKI,57.67,33.22,8.33
1984,Kerala,15,ALLEPPEY,51.95,45.49,1.79
1984,Kerala,16,MAVELIKARA,46.52,46.26,5.03
1984,Kerala,17,ADOOR,54.06,43.98,1.39
1984,Kerala,18,QUILON,49.77,46.14,2.55
1984,Kerala,19,CHIRAYINKIL,50.67,44.68,2.07
1984,Kerala,20,TRIVANDRUM,43.0,33.41,19.8
1984,Nagaland,1,NAGALAND,64.64,29.33,6.04
1984,Meghalaya,1,SHILLONG,55.75,35.88,5.22
1984,Meghalaya,2,TURA,74.3,19.43,6.27
1984,Delhi,1,NEW DELHI,67.86,30.37,0.26
1984,Delhi,2,SOUTH DELHI,61.07,37.01,0.27
1984,Delhi,3,OUTER DELHI,72.75,23.05,1.07
1984,Delhi,4,EAST DELHI,76.95,14.74,1.75
1984,Delhi,5,CHANDNI CHOWK,60.52,37.18,0.34
1984,Delhi,6,DELHI SADAR,62.11,35.78,0.47
1984,Delhi,7,KAROL BAGH,68.81,29.47,0.26
1984,Haryana,1,AMBALA,59.52,22.23,9.35
1984,Haryana,2,KURUKSHETRA,54.08,25.92,7.94
1984,Haryana,3,KARNAL,48.67,29.18,15.34
1984,Haryana,4,SONEPAT,48.54,47.95,0.78
1984,Haryana,5,ROHTAK,49.27,42.22,5.06
1984,Haryana,6,FARIDABAD,54.01,28.57,6.2
1984,Haryana,7,MAHENDRAGARH,60.68,21.98,12.31
1984,Haryana,8,BHIWANI,66.0,30.44,0.7
1984,Haryana,9,HISSAR,51.98,41.39,2.32
1984,Haryana,10,SIRSA,54.66,38.54,1.67
1984,Bihar,1,BAGAHA,68.73,14.37,10.7
1984,Bihar,2,BETTIAH,55.85,22.11,12.57
1984,Bihar,3,MOTIHARI,59.81,26.1,6.79
1984,Bihar,4,GOPALGANJ,59.21,22.72,14.98
1984,Bihar,5,SIWAN,60.29,27.04,5.05
1984,Bihar,6,MAHARAJGANJ,63.09,30.02,3.46
1984,Bihar,7,CHAPRA,35.91,30.2,28.27
1984,Bihar,8,HAJIPUR,53.61,44.89,0.76
1984,Bihar,9,VAISHALI,47.47,43.93,2.65
1984,Bihar,10,MUZAFFARPUR,59.33,32.19,3.1
1984,Bihar,11,SITAMARHI,46.24,20.38,12.07
1984,Bihar,12,SHEOHAR,52.45,35.87,5.84
1984,Bihar,13,MADHUBANI,62.03,35.71,0.59
1984,Bihar,14,JHANJHARPUR,64.56,29.27,3.67
1984,Bihar,15,DARBHANGA,51.45,34.91,7.62
1984,Bihar,16,ROSERA,57.78,36.89,1.89
1984,Bihar,17,SAMASTIPUR,57.76,38.65,0.85
1984,Bihar,18,BARH,63.74,26.84,6.72
1984,Bihar,19,BALIA,51.1,25.37,19.65
1984,Bihar,20,SAHARSA,43.69,26.44,20.86
1984,Bihar,21,MADHEPURA,54.41,40.67,0.99
1984,Bihar,22,ARARIA,63.87,20.75,8.45
1984,Bihar,23,KISHANGANJ,44.19,17.43,17.34
1984,Bihar,24,PURNEA,68.0,23.97,2.72
1984,Bihar,25,KATIHAR,50.06,40.06,5.57
1984,Bihar,26,RAJMAHAL,50.06,24.54,12.65
1984,Bihar,27,DUMKA,53.89,27.67,15.18
1984,Bihar,28,GODDA,45.41,17.01,16.29
1984,Bihar,29,BANKA,64.08,32.33,1.32
1984,Bihar,30,BHAGALPUR,40.63,35.19,19.74
1984,Bihar,31,KHAGARIA,52.3,22.93,10.62
1984,Bihar,32,MONGHYR,49.34,19.3,16.66
1984,Bihar,33,BEGUSARAI,73.35,19.99,4.86
1984,Bihar,34,NALANDA,37.0,30.67,24.25
1984,Bihar,35,PATNA,43.37,28.81,23.71
1984,Bihar,36,ARRAH,53.19,16.92,10.65
1984,Bihar,37,BUXAR,46.26,33.86,12.78
1984,Bihar,38,SASARAM,48.25,47.93,1.29
1984,Bihar,39,BIKRAMGANJ,48.53,48.28,0.63
1984,Bihar,40,AURANGABAD,58.13,23.36,14.71
1984,Bihar,41,JAHANABAD,50.68,46.51,1.06
1984,Bihar,42,NAWADA,64.36,20.93,12.21
1984,Bihar,43,GAYA,43.98,28.13,25.43
1984,Bihar,44,CHATRA,56.4,14.56,14.43
1984,Bihar,45,KODARMA,58.85,27.45,2.95
1984,Bihar,46,GIRIDIH,53.52,19.37,17.97
1984,Bihar,47,DHANBAD,41.37,28.73,14.29
1984,Bihar,48,HAZARIBAGH,47.75,31.44,7.08
1984,Bihar,49,RANCHI,49.47,16.51,15.54
1984,Bihar,50,JAMSHEDPUR,45.73,30.36,10.45
1984,Bihar,51,SINGHBHUM,44.52,18.54,8.97
1984,Bihar,52,KHUNTI,41.1,27.22,17.68
1984,Bihar,53,LOHARDAGA,59.57,20.91,7.37
1984,Bihar,54,PALAMAU,72.54,19.87,3.35
1984,Uttar_Pradesh,1,TEHRI GARHWAL,63.58,19.74,4.9
1984,Uttar_Pradesh,2,GARHWAL,60.61,25.88,3.14
1984,Uttar_Pradesh,3,ALMORA,61.26,14.79,14.05
1984,Uttar_Pradesh,4,NAINITAL,64.45,25.33,3.82
1984,Uttar_Pradesh,5,BIJNOR,56.78,30.92,3.17
1984,Uttar_Pradesh,6,AMROHA,39.86,36.07,15.95
1984,Uttar_Pradesh,7,MORADABAD,29.41,27.62,20.98
1984,Uttar_Pradesh,8,RAMPUR,50.17,25.53,20.07
1984,Uttar_Pradesh,9,SAMBHAL,36.46,24.35,17.79
1984,Uttar_Pradesh,10,BUDAUN,44.59,32.5,17.42
1984,Uttar_Pradesh,11,AONLA,36.76,20.21,16.63
1984,Uttar_Pradesh,12,BAREILLY,45.97,29.59,10.14
1984,Uttar_Pradesh,13,PILIBHIT,63.84,23.39,5.52
1984,Uttar_Pradesh,14,SHAHJAHANPUR,50.52,42.45,3.19
1984,Uttar_Pradesh,15,KHERI,72.19,11.12,9.44
1984,Uttar_Pradesh,16,SHAHABAD,47.87,18.78,10.81
1984,Uttar_Pradesh,17,SITAPUR,50.25,25.01,13.77
1984,Uttar_Pradesh,18,MISRIKH,64.8,25.2,4.08
1984,Uttar_Pradesh,19,HARDOI,53.39,36.86,4.26
1984,Uttar_Pradesh,20,LUCKNOW,55.67,15.5,12.16
1984,Uttar_Pradesh,21,MOHANLALGANJ,55.52,16.58,11.77
1984,Uttar_Pradesh,22,UNNAO,52.5,41.78,1.99
1984,Uttar_Pradesh,23,RAE BARELI,70.07,12.6,11.47
1984,Uttar_Pradesh,24,PRATAPGARH,71.62,12.01,3.79
1984,Uttar_Pradesh,25,AMETHI,83.67,11.5,0.68
1984,Uttar_Pradesh,26,SULTANPUR,54.54,14.8,14.67
1984,Uttar_Pradesh,27,AKBARPUR,44.69,28.66,7.02
1984,Uttar_Pradesh,28,FAIZABAD,44.57,17.67,14.57
1984,Uttar_Pradesh,29,BARA BANKI,53.34,28.44,8.42
1984,Uttar_Pradesh,30,KAISERGANJ,53.17,18.65,8.48
1984,Uttar_Pradesh,31,BAHRAICH,50.57,21.97,11.4
1984,Uttar_Pradesh,32,BALRAMPUR,32.23,30.06,21.44
1984,Uttar_Pradesh,33,GONDA,67.54,24.44,2.41
1984,Uttar_Pradesh,34,BASTI,67.33,21.56,5.62
1984,Uttar_Pradesh,35,DOMARIAGANJ,51.77,25.93,11.45
1984,Uttar_Pradesh,36,KHALILABAD,49.79,19.89,16.39
1984,Uttar_Pradesh,37,BANSGAON,62.93,15.82,8.76
1984,Uttar_Pradesh,38,GORAKHPUR,51.05,25.23,5.23
1984,Uttar_Pradesh,39,MAHARAJGANJ,46.81,18.89,13.96
1984,Uttar_Pradesh,40,PADRAUNA,47.7,28.44,7.8
1984,Uttar_Pradesh,41,DEORIA,55.71,21.99,7.94
1984,Uttar_Pradesh,42,SALEMPUR,39.73,23.93,21.5
1984,Uttar_Pradesh,43,BALLIA,52.6,40.04,1.67
1984,Uttar_Pradesh,44,GHOSI,38.78,23.07,13.78
1984,Uttar_Pradesh,45,AZAMGARH,40.68,40.01,4.1
1984,Uttar_Pradesh,46,LALGANJ,52.53,27.52,9.35
1984,Uttar_Pradesh,47,MACHHLISHAHR,44.6,27.7,8.17
1984,Uttar_Pradesh,48,JAUNPUR,46.61,27.73,8.93
1984,Uttar_Pradesh,49,SAIDPUR,46.09,25.85,11.18
1984,Uttar_Pradesh,50,GHAZIPUR,36.4,21.04,19.73
1984,Uttar_Pradesh,51,CHANDAULI,44.92,33.53,8.97
1984,Uttar_Pradesh,52,VARANASI,41.58,15.93,13.67
1984,Uttar_Pradesh,53,ROBERTSGANJ,49.95,26.22,13.45
1984,Uttar_Pradesh,54,MIRZAPUR,37.03,29.27,16.33
1984,Uttar_Pradesh,55,PHULPUR,53.8,28.38,7.42
1984,Uttar_Pradesh,56,ALLAHABAD,68.21,25.15,0.72
1984,Uttar_Pradesh,57,CHAIL,47.05,45.98,2.31
1984,Uttar_Pradesh,58,FATEHPUR,55.7,30.89,3.58
1984,Uttar_Pradesh,59,BANDA,37.58,22.37,13.02
1984,Uttar_Pradesh,60,HAMIRPUR,52.57,35.89,3.11
1984,Uttar_Pradesh,61,JHANSI,53.18,28.02,3.3
1984,Uttar_Pradesh,62,JALAUN,45.5,31.29,10.68
1984,Uttar_Pradesh,63,GHATAMPUR,48.89,35.46,5.82
1984,Uttar_Pradesh,64,BILHAUR,54.73,35.68,2.99
1984,Uttar_Pradesh,65,KANPUR,56.92,20.41,9.95
1984,Uttar_Pradesh,66,ETAWAH,43.06,37.68,8.78
1984,Uttar_Pradesh,67,KANNAUJ,41.44,28.61,14.58
1984,Uttar_Pradesh,68,FARRUKHABAD,52.48,24.43,17.9
1984,Uttar_Pradesh,69,MAINPURI,50.09,37.24,7.19
1984,Uttar_Pradesh,70,JALESAR,38.85,36.31,10.94
1984,Uttar_Pradesh,71,ETAH,31.57,30.59,19.48
1984,Uttar_Pradesh,72,FIROZABAD,47.8,28.95,16.2
1984,Uttar_Pradesh,73,AGRA,43.11,31.51,10.31
1984,Uttar_Pradesh,74,MATHURA,58.69,35.64,3.11
1984,Uttar_Pradesh,75,HATHRAS,44.51,32.5,12.59
1984,Uttar_Pradesh,76,ALIGARH,54.33,28.65,11.41
1984,Uttar_Pradesh,77,KHURJA,58.7,26.16,6.63
1984,Uttar_Pradesh,78,BULANDSHAHR,56.79,32.91,5.81
1984,Uttar_Pradesh,79,HAPUR,56.24,22.98,9.27
1984,Uttar_Pradesh,80,MEERUT,50.36,29.95,11.78
1984,Uttar_Pradesh,81,BAGHPAT,53.72,35.56,7.14
1984,Uttar_Pradesh,82,MUZAFFARNAGAR,50.94,28.27,8.91
1984,Uttar_Pradesh,83,KAIRANA,52.98,30.94,9.94
1984,Uttar_Pradesh,84,SAHARANPUR,53.13,39.22,2.98
1984,Uttar_Pradesh,85,HARDWAR,57.35,26.81,4.76
1984,Madhya_Pradesh,1,MORENA,47.92,41.37,4.08
1984,Madhya_Pradesh,2,BHIND,47.73,26.25,12.44
1984,Madhya_Pradesh,3,GWALIOR,66.71,28.65,1.26
1984,Madhya_Pradesh,4,GUNA,62.3,24.1,5.35
1984,Madhya_Pradesh,5,SAGAR,59.77,36.91,1.67
1984,Madhya_Pradesh,6,KHAJURAHO,41.61,30.81,9.61
1984,Madhya_Pradesh,7,DAMOH,51.41,40.06,1.81
1984,Madhya_Pradesh,8,SATNA,53.67,29.95,5.75
1984,Madhya_Pradesh,9,REWA,50.94,24.32,11.34
1984,Madhya_Pradesh,10,SIDHI,61.8,28.59,3.49
1984,Madhya_Pradesh,11,SHAHDOL,61.42,16.92,11.77
1984,Madhya_Pradesh,12,SURGUJA,55.68,28.84,7.09
1984,Madhya_Pradesh,13,RAIGARH,62.51,29.98,3.41
1984,Madhya_Pradesh,14,JANJGIR,58.61,16.87,8.81
1984,Madhya_Pradesh,15,BILASPUR,63.24,29.38,4.58
1984,Madhya_Pradesh,16,SARANGARH,66.03,19.19,9.76
1984,Madhya_Pradesh,17,RAIPUR,58.32,31.13,1.8
1984,Madhya_Pradesh,18,MAHASAMUND,57.03,23.02,10.78
1984,Madhya_Pradesh,19,KANKER,68.35,27.08,4.58
1984,Madhya_Pradesh,20,BASTAR,54.66,19.53,17.98
1984,Madhya_Pradesh,21,DURG,64.24,28.59,2.43
1984,Madhya_Pradesh,22,RAJNANDGAON,49.42,19.32,10.99
1984,Madhya_Pradesh,23,BALAGHAT,41.73,24.96,18.16
1984,Madhya_Pradesh,24,MANDLA,69.59,24.52,2.86
1984,Madhya_Pradesh,25,JABALPUR,61.43,32.18,0.92
1984,Madhya_Pradesh,26,SEONI,54.44,39.55,1.74
1984,Madhya_Pradesh,27,CHHINDWARA,67.17,23.17,2.66
1984,Madhya_Pradesh,28,BETUL,46.93,34.83,13.13
1984,Madhya_Pradesh,29,HOSHANGABAD,56.26,39.6,1.65
1984,Madhya_Pradesh,30,BHOPAL,61.73,28.74,1.46
1984,Madhya_Pradesh,31,VIDISHA,47.77,45.55,1.85
1984,Madhya_Pradesh,32,RAJGARH,63.44,28.66,2.81
1984,Madhya_Pradesh,33,SHAJAPUR,55.32,40.23,3.18
1984,Madhya_Pradesh,34,KHANDWA,56.76,36.04,2.03
1984,Madhya_Pradesh,35,KHARGONE,54.01,38.21,2.57
1984,Madhya_Pradesh,36,DHAR,64.05,31.28,3.8
1984,Madhya_Pradesh,37,INDORE,56.83,37.86,1.06
1984,Madhya_Pradesh,38,UJJAIN,52.76,42.88,2.27
1984,Madhya_Pradesh,39,JHABUA,64.88,24.62,8.45
1984,Madhya_Pradesh,40,MANDSAUR,54.22,43.13,1.54
1984,Tamil_Nadu,1,MADRAS NORTH,52.2,44.93,0.42
1984,Tamil_Nadu,2,MADRAS CENTRAL,58.21,40.27,0.48
1984,Tamil_Nadu,3,MADRAS SOUTH,51.92,44.51,0.49
1984,Tamil_Nadu,4,SRIPERUMBUDUR,59.54,39.93,0.53
1984,Tamil_Nadu,5,CHENGALPATTU,54.09,43.5,0.62
